PassengerId,Survived,Age,Fare,Family,IsMale,Embarked_C,Embarked_Q,Embarked_S,Location_A,Location_B,Location_C,Location_D,Location_E,Location_F,Location_G,Location_T,Location_U,Pclass_1,Pclass_2,Pclass_3
59,True,5.0,3.3586377672433594,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
60,False,11.0,3.8691155044168695,7,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
61,False,22.0,2.2027647577118348,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
62,True,38.0,4.394449154672439,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
63,False,45.0,4.436455632600354,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
64,False,4.0,3.3638415951183864,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
65,False,37.0,3.357621598945279,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
66,True,24.0,2.7878344138303452,2,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
67,True,29.0,2.4423470353692043,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
68,False,19.0,2.2146605719425225,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
69,True,17.0,2.188856327665703,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
70,False,26.0,2.2682524139135403,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
71,False,32.0,2.4423470353692043,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
72,False,16.0,3.8691155044168695,7,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
73,False,21.0,4.310799125385514,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
74,False,26.0,2.737880811060884,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
75,True,32.0,4.051711901657239,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
76,False,25.0,2.157559320943788,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
77,False,24.0,2.1855792552411137,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
78,False,24.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
79,True,0.83,3.4011973816621555,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
80,True,30.0,2.600836116795061,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
81,False,22.0,2.302585092994046,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
82,True,29.0,2.3513752571634776,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
83,True,24.0,2.1733302571367834,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
84,False,28.0,3.8732821771117156,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
85,True,17.0,2.4423470353692043,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
86,True,33.0,2.8243506567983707,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
87,False,16.0,3.5660053559634015,4,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
88,False,24.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
89,True,23.0,5.575949103146316,5,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
90,False,24.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
91,False,29.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
92,False,20.0,2.180891922715322,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
93,False,46.0,4.1299529896894684,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
94,False,26.0,3.0715352369694915,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
95,False,59.0,2.1102132003465894,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
96,False,24.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
97,False,71.0,3.57386695198272,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
98,True,23.0,4.164465907853638,1,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
99,True,34.0,3.1780538303479458,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
100,False,34.0,3.295836866004329,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
101,False,28.0,2.1855792552411137,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
102,False,24.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
103,False,21.0,4.360387947851531,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
104,False,33.0,2.267393053825037,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
105,False,37.0,2.188856327665703,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
106,False,28.0,2.1855792552411137,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
107,True,21.0,2.157559320943788,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
108,True,24.0,2.1719067693519296,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
109,False,38.0,2.1855792552411137,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
110,True,24.0,3.224857896545748,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
111,False,47.0,4.115575906977352,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
112,False,14.5,2.737880811060884,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
113,False,22.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
114,False,20.0,2.3818582738885534,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
115,False,17.0,2.738146075922933,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
116,False,21.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
117,False,70.5,2.169053700369523,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
118,False,29.0,3.091042453358316,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
119,False,24.0,5.515526544247129,1,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
120,False,2.0,3.4742929367327062,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
121,False,21.0,4.310799125385514,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
122,False,24.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
123,False,32.5,3.436268471383741,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
124,True,32.5,2.639057329615259,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
125,False,54.0,4.360387947851531,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
126,True,12.0,2.5048481563289,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
127,False,24.0,2.169053700369523,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
128,True,24.0,2.0969990034181696,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
129,True,24.0,3.1509523813392697,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
130,False,45.0,2.076311648670908,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
131,False,33.0,2.2027647577118348,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
132,False,20.0,2.085672091430472,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
133,False,47.0,2.2027647577118348,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
134,True,29.0,3.295836866004329,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
135,False,25.0,2.639057329615259,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
136,False,23.0,2.775447133088262,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
137,True,19.0,3.3062747934011893,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
138,False,37.0,3.9908341858524357,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
139,False,16.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
140,False,24.0,4.115575906977352,0,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
141,False,24.0,2.7878344138303452,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
142,True,22.0,2.169053700369523,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
143,True,24.0,2.8243506567983707,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
144,False,19.0,2.0476928433652555,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
145,False,18.0,2.70805020110221,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
146,False,19.0,3.6309854756950335,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
147,True,27.0,2.174274334826008,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
148,False,9.0,3.5660053559634015,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
149,False,36.5,3.295836866004329,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
150,False,42.0,2.639057329615259,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
151,False,51.0,2.6045398247325453,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
152,True,22.0,4.115575906977352,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
153,False,55.5,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
154,False,40.5,2.740840023925201,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
155,False,24.0,2.1177604059819726,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
156,False,51.0,4.115575906977352,1,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
157,True,16.0,2.167143305297764,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
158,False,30.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
159,False,24.0,2.2682524139135403,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
160,False,24.0,4.256321678298823,10,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
161,False,44.0,2.8390784635086144,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
162,True,40.0,2.8183982582710754,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
163,False,26.0,2.1719067693519296,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
164,False,17.0,2.2682524139135403,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
165,False,1.0,3.705920919968788,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
166,True,9.0,3.0692150503137943,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
167,True,37.0,4.02535169073515,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
168,False,45.0,3.3638415951183864,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
169,False,37.0,3.2930552230424524,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
170,False,28.0,4.051711901657239,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
171,False,61.0,3.5409593240373143,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
172,False,4.0,3.405355391810819,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
173,True,1.0,2.4959537387180646,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
174,False,21.0,2.188856327665703,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
175,False,56.0,3.4561841799918147,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
176,False,18.0,2.180891922715322,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
177,False,24.0,3.275887339030031,4,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
178,False,50.0,3.391567832686312,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
179,False,30.0,2.70805020110221,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
180,False,36.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
181,False,24.0,4.256321678298823,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
182,False,29.0,2.775708849576025,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
183,False,9.0,3.4777725458882283,6,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
184,True,1.0,3.6888794541139363,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
185,True,4.0,3.1365805821413706,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
186,False,37.0,3.9318256327243257,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
187,True,24.0,2.2027647577118348,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
188,True,45.0,3.3160025355989236,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
189,False,40.0,2.803360380906535,2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
190,False,36.0,2.1855792552411137,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
191,True,32.0,2.639057329615259,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
192,False,19.0,2.639057329615259,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
193,True,19.0,2.180891922715322,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
194,True,3.0,3.295836866004329,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
195,True,44.0,4.115575906977352,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
196,True,58.0,4.993969182787072,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
197,False,24.0,2.169053700369523,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
198,False,42.0,2.2027647577118348,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
199,True,24.0,2.169053700369523,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
200,False,24.0,2.639057329615259,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
201,False,28.0,2.3513752571634776,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
202,False,24.0,4.256321678298823,10,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
203,False,34.0,2.0143428636837015,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
204,False,45.5,2.1071782966514356,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
205,True,18.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
206,False,2.0,2.2027647577118348,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
207,False,32.0,2.8243506567983707,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
208,True,26.0,2.9850504252071306,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
209,True,16.0,2.2027647577118348,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
210,True,40.0,3.4657359027997265,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
211,False,24.0,2.085672091430472,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
212,True,35.0,3.091042453358316,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
213,False,22.0,2.1102132003465894,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
214,False,30.0,2.639057329615259,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
215,False,24.0,2.169053700369523,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
216,True,31.0,4.738607824217808,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
217,True,27.0,2.188856327665703,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
218,False,42.0,3.332204510175204,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
219,True,32.0,4.347586575960343,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
220,False,30.0,2.4423470353692043,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
221,True,16.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
222,False,27.0,2.70805020110221,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
223,False,51.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
224,False,24.0,2.1855792552411137,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
225,True,38.0,4.51085950651685,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
226,False,22.0,2.336986519711378,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
227,True,19.0,2.4423470353692043,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
228,False,20.5,2.1102132003465894,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
229,False,18.0,2.639057329615259,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
230,False,24.0,3.275887339030031,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
231,True,35.0,4.436455632600354,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
232,False,29.0,2.1719067693519296,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
233,False,59.0,2.6741486494265287,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
234,True,5.0,3.4777725458882283,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
235,False,24.0,2.4423470353692043,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
236,False,24.0,2.145931282948669,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
237,False,44.0,3.295836866004329,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
238,True,8.0,3.305053521109253,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
239,False,19.0,2.4423470353692043,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
240,False,33.0,2.5858825671280026,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
241,False,24.0,2.737880811060884,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
242,True,24.0,2.803360380906535,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
243,False,29.0,2.4423470353692043,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
244,False,22.0,2.094945728215801,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
245,False,30.0,2.1071782966514356,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
246,False,44.0,4.51085950651685,2,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
247,False,25.0,2.1719067693519296,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
248,True,24.0,2.740840023925201,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
249,True,37.0,3.9806942251907276,2,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
250,False,54.0,2.70805020110221,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
251,False,24.0,2.2027647577118348,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
252,False,29.0,2.4390808375825834,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
253,False,62.0,3.3160025355989236,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
254,False,30.0,2.8390784635086144,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
255,False,41.0,3.0545906305603445,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
256,True,29.0,2.7878344138303452,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
257,True,37.0,4.384523514872469,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
258,True,30.0,4.115575906977352,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
259,True,35.0,6.240917354759096,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
260,True,50.0,3.295836866004329,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
261,False,24.0,2.169053700369523,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
262,True,3.0,3.4777725458882283,6,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
263,False,52.0,4.390118804571218,2,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
264,False,40.0,4.115575906977352,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
265,False,24.0,2.169053700369523,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
266,False,36.0,2.4423470353692043,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
267,False,16.0,3.705920919968788,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
268,True,25.0,2.1719067693519296,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
269,True,58.0,5.039951348430309,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
270,True,35.0,4.91730069488021,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
271,False,37.0,4.115575906977352,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
272,True,25.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
